Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
GFSA.SLS01G02121,2016.06,0.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Social security contributions,?,?,?,?
GFSA.SLS01G02121,2017.06,0.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Social security contributions,?,?,?,?
GFSA.SLS01G02121,2018.06,0.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Social security contributions,?,?,?,?
GFSA.SLS01G02121,2019.06,0.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Social security contributions,?,?,?,?
GFSA.SLS01G02121,2020.06,0.0,PROVISIONAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Social security contributions,?,?,?,?
GFSA.SLS01G02140,2009.06,0.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other income,?,?,?,?
GFSA.SLS01G02140,2010.06,0.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other income,?,?,?,?
GFSA.SLS01G02140,2011.06,0.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other income,?,?,?,?
GFSA.SLS01G02140,2012.06,0.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other income,?,?,?,?
GFSA.SLS01G02140,2013.06,0.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other income,?,?,?,?
GFSA.SLS01G02140,2014.06,0.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other income,?,?,?,?
GFSA.SLS01G02140,2015.06,0.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other income,?,?,?,?
GFSA.SLS01G02140,2016.06,0.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other income,?,?,?,?
GFSA.SLS01G02140,2017.06,0.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other income,?,?,?,?
GFSA.SLS01G02140,2018.06,0.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other income,?,?,?,?
GFSA.SLS01G02140,2019.06,0.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other income,?,?,?,?
GFSA.SLS01G02140,2020.06,0.0,PROVISIONAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other income,?,?,?,?
GFSA.SLS01G02142,2009.06,1375.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Sales of goods and services,?,?,?,?
GFSA.SLS01G02142,2010.06,1481.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Sales of goods and services,?,?,?,?
GFSA.SLS01G02142,2011.06,1473.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Sales of goods and services,?,?,?,?
GFSA.SLS01G02142,2012.06,1633.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Sales of goods and services,?,?,?,?
GFSA.SLS01G02142,2013.06,1625.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Sales of goods and services,?,?,?,?
GFSA.SLS01G02142,2014.06,1678.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Sales of goods and services,?,?,?,?
GFSA.SLS01G02142,2015.06,1742.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Sales of goods and services,?,?,?,?
GFSA.SLS01G02142,2016.06,1772.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Sales of goods and services,?,?,?,?
GFSA.SLS01G02142,2017.06,1978.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Sales of goods and services,?,?,?,?
GFSA.SLS01G02142,2018.06,2041.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Sales of goods and services,?,?,?,?
GFSA.SLS01G02142,2019.06,2221.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Sales of goods and services,?,?,?,?
GFSA.SLS01G02142,2020.06,2214.0,PROVISIONAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Sales of goods and services,?,?,?,?
GFSA.SLS01G02143,2009.06,137.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Dividend income,?,?,?,?
GFSA.SLS01G02143,2010.06,225.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Dividend income,?,?,?,?
GFSA.SLS01G02143,2011.06,163.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Dividend income,?,?,?,?
GFSA.SLS01G02143,2012.06,192.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Dividend income,?,?,?,?
GFSA.SLS01G02143,2013.06,190.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Dividend income,?,?,?,?
GFSA.SLS01G02143,2014.06,317.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Dividend income,?,?,?,?
GFSA.SLS01G02143,2015.06,256.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Dividend income,?,?,?,?
GFSA.SLS01G02143,2016.06,337.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Dividend income,?,?,?,?
GFSA.SLS01G02143,2017.06,415.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Dividend income,?,?,?,?
GFSA.SLS01G02143,2018.06,435.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Dividend income,?,?,?,?
GFSA.SLS01G02143,2019.06,499.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Dividend income,?,?,?,?
GFSA.SLS01G02143,2020.06,350.0,PROVISIONAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Dividend income,?,?,?,?
GFSA.SLS01G02144,2009.06,171.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Interest income,?,?,?,?
GFSA.SLS01G02144,2010.06,160.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Interest income,?,?,?,?
GFSA.SLS01G02144,2011.06,169.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Interest income,?,?,?,?
GFSA.SLS01G02144,2012.06,151.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Interest income,?,?,?,?
GFSA.SLS01G02144,2013.06,143.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Interest income,?,?,?,?
GFSA.SLS01G02144,2014.06,158.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Interest income,?,?,?,?
GFSA.SLS01G02144,2015.06,189.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Interest income,?,?,?,?
GFSA.SLS01G02144,2016.06,178.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Interest income,?,?,?,?
GFSA.SLS01G02144,2017.06,165.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Interest income,?,?,?,?
GFSA.SLS01G02144,2018.06,187.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Interest income,?,?,?,?
GFSA.SLS01G02144,2019.06,213.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Interest income,?,?,?,?
