code_scrutin_libelle_scrutin_numero_tour_date_scrutin_numero_bureau_nom_bureau_nom_lieu_adresse_lieu_nb_inscrits_votants_9h_pourcentage_votants_9h_votants_11h_pourcentage_votants_11h_votants_13h_pourcentage_votants_13h_votants_15h_pourcentage_votants_15h_votants_17h_pourcentage_votants_17h_votants_19h_pourcentage_votants_19h_votants_20h_pourcentage_votants_20h_code_lieu_de_vote
MUN20;ELECTIONS MUNICIPALES ET COMMUNAUTAIRES 2020;1;2020-03-15;1;BUREAU 1;Groupe Scolaire La Ronce;15 rue de la Ronce;908;50;5.51;137;15.09;208;22.91;268;29.52;325;35.79;370;40.75;377;41.52;1
MUN20;ELECTIONS MUNICIPALES ET COMMUNAUTAIRES 2020;1;2020-03-15;2;BUREAU 2;Groupe Scolaire La Ronce;15 rue de la Ronce;974;35;3.59;147;15.09;238;24.44;300;30.8;344;35.32;387;39.73;395;40.55;2
MUN20;ELECTIONS MUNICIPALES ET COMMUNAUTAIRES 2020;1;2020-03-15;9;BUREAU 9;Groupe Scolaire La Ronce;15 rue de la Ronce;573;19;3.32;55;9.6;105;18.32;142;24.78;166;28.97;189;32.98;192;33.51;9
MUN20;ELECTIONS MUNICIPALES ET COMMUNAUTAIRES 2020;1;2020-03-15;3;BUREAU 3;Groupe Scolaire La Ronce;15 rue de la Ronce;824;31;3.76;86;10.44;136;16.5;193;23.42;251;30.46;283;34.34;297;36.04;3
MUN20;ELECTIONS MUNICIPALES ET COMMUNAUTAIRES 2020;1;2020-03-15;4;BUREAU 4;Groupe Scolaire La Ronce;15 rue de la Ronce;887;57;6.43;117;13.19;198;22.32;255;28.75;301;33.93;340;38.33;346;39.01;4
MUN20;ELECTIONS MUNICIPALES ET COMMUNAUTAIRES 2020;1;2020-03-15;5;BUREAU 5;Groupe Scolaire La Ronce;15 rue de la Ronce;900;26;2.89;103;11.44;182;20.22;264;29.33;332;36.89;372;41.33;381;42.33;5
MUN20;ELECTIONS MUNICIPALES ET COMMUNAUTAIRES 2020;1;2020-03-15;6;BUREAU 6;Groupe Scolaire La Ronce;15 rue de la Ronce;858;37;4.31;131;15.27;220;25.64;284;33.1;349;40.68;389;45.34;393;45.8;6
MUN20;ELECTIONS MUNICIPALES ET COMMUNAUTAIRES 2020;1;2020-03-15;7;BUREAU 7;Groupe Scolaire La Ronce;15 rue de la Ronce;992;36;3.63;116;11.69;233;23.49;314;31.65;375;37.8;435;43.85;442;44.56;7
MUN20;ELECTIONS MUNICIPALES ET COMMUNAUTAIRES 2020;1;2020-03-15;8;BUREAU 8;Groupe Scolaire La Ronce;15 rue de la Ronce;557;17;3.05;71;12.75;111;19.93;142;25.49;172;30.88;190;34.11;194;34.83;8
