objectid,id_bien,nom_bien,annee_insc,annee_modi,criteres,surf_zt,statut_zt,geo_shape,geo_point_2d
1,933,Val de Loire entre Sully-sur-Loire et Chalonnes,2000,,c1 c2 c4,2089284023.0,inscrite,"{""type"": ""Polygon"", ""coordinates"": [[[1.857940222165203, 47.86851833431872], [1.861537320112331, 47.868167241394], [1.8630234796118832, 47.86841747241103], [1.864292544577448, 47.86845867135084], [1.866910697549738, 47.86798083767603], [1.869742353171362, 47.867943761967744], [1.872573820220969, 47.868101357182226], [1.8750447222902622, 47.86781646294308], [1.8846381945241761, 47.86673191302752], [1.8865284053044982, 47.86665369337787], [1.8877623315404541, 47.8666821382088], [1.888647915207563, 47.8668009348519], [1.889720086099965, 47.86694620396959], [1.89139031356603, 47.86680626879063], [1.894399726540906, 47.8661933018947], [1.896149802605923, 47.86583826072342], [1.898228092365547, 47.86541539014302], [1.899469061920201, 47.86458956976866], [1.900196825687218, 47.86434809772447], [1.901139994550023, 47.86435161429981], [1.905003599589786, 47.86260507339532], [1.908064664768206, 47.86123669718534], [1.910981204045381, 47.85973376366558], [1.912494641720091, 47.85906438155555], [1.913823909639103, 47.858254186500524], [1.914807803841299, 47.85774462221832], [1.915864381776543, 47.857333199596084], [1.916737805086473, 47.85704269275438], [1.918193069457502, 47.856547161946914], [1.9204533766951002, 47.85529716720288], [1.921366355048546, 47.85464098125704], [1.922516684564981, 47.85377750044497], [1.9247608716574982, 47.85221001437742], [1.9260752675024522, 47.851297616626496], [1.929275889469094, 47.85013730569739], [1.9409556446027132, 47.846231170570725], [1.94106944055018, 47.84636550788989], [1.941069790329009, 47.84631811068926], [1.9426132025000382, 47.8454248503424], [1.9432828797897561, 47.845111815929855], [1.9454962062443362, 47.84386014448604], [1.946634176720001, 47.843549691059756], [1.946907317990872, 47.84283037204079], [1.94807827828976, 47.83802348708604], [1.948434015532745, 47.835009802664196], [1.9487416815537082, 47.82957149134254], [1.948568934139577, 47.825793557997855], [1.947676066065777, 47.82007920648429], [1.947477309788383, 47.819853920802046], [1.9451463675615632, 47.8189466027399], [1.9444153938795292, 47.818494900025875], [1.94355067537016, 47.81813135573267], [1.942353613581629, 47.81740811171355], [1.941691676102161, 47.816730974354044], [1.940642066434442, 47.81429983807772], [1.936376314156988, 47.81320646974601], [1.935710070515771, 47.81311351132653], [1.9341068394679102, 47.81333158450454], [1.9313670414292181, 47.813548783405714], [1.930231006504819, 47.813678782221665], [1.928762189043901, 47.81371899045003], [1.9282949450999882, 47.8138080305253], [1.9279537008322911, 47.814615686366785], [1.923011748578265, 47.82354713025325], [1.922876771885127, 47.82359096355192], [1.922875356520421, 47.823771274301954], [1.922264934642155, 47.824938586677355], [1.920099023474999, 47.82875151357431], [1.919359246262003, 47.829424797331406], [1.919090417278012, 47.829558817009534], [1.918822762766355, 47.829737143546], [1.918151969173119, 47.83000367173526], [1.917484110801239, 47.83009297885257], [1.916418940849494, 47.829728514842614], [1.916085271923492, 47.829548028485775], [1.9157520644791761, 47.82950148991074], [1.915751701400745, 47.829546823661495], [1.914666116740948, 47.83174687656826], [1.918269192183454, 47.83220909547946], [1.9182684838483772, 47.83229873221317], [1.9177920578975902, 47.833331521474385], [1.917047568311343, 47.83458796375497], [1.9161670549835992, 47.836203509094815], [1.915626177013731, 47.837055742279986], [1.907900340668383, 47.83428476308134], [1.907300410560096, 47.834103274624574], [1.9066354132063241, 47.833830867668645], [1.905435945028685, 47.83342150792042], [1.9053697895123791, 47.833465569528215], [1.904699986085134, 47.83359703947928], [1.902563782727769, 47.8335891153052], [1.9001590014617071, 47.83349153388245], [1.898554996522829, 47.83371014934341], [1.897618156030792, 47.83393125227974], [1.893742114630809, 47.834277243051], [1.88824783620731, 47.83632423478784], [1.887914233455499, 47.836322950763815], [1.886993343936787, 47.83465638398019], [1.887872831831062, 47.83326463770952], [1.888153198396427, 47.83178094153788], [1.885481517609334, 47.83177064579796], [1.88541455650841, 47.83190640023112], [1.885609264988443, 47.83240173142423], [1.884339587635698, 47.8325318011829], [1.876256237724077, 47.83295047871218], [1.8705074914692, 47.83342225013261], [1.861831801413889, 47.83280305945911], [1.860764219452765, 47.832573062289505], [1.8606992302094532, 47.832483153524215], [1.8602317963750492, 47.83239160307822], [1.858365977591222, 47.831933699580674], [1.857566502371599, 47.83184077875635], [1.8564940514017452, 47.83215167024333], [1.8557587493017271, 47.832238284372934], [1.851762211915948, 47.83118725011217], [1.8516283751267202, 47.831097051193375], [1.850229657973629, 47.83077593775046], [1.849361653246686, 47.83081765460203], [1.8477576438176482, 47.83085628759596], [1.847224881169725, 47.830718045189826], [1.84529439812336, 47.8299907302681], [1.840822878277609, 47.82970082920911], [1.839491565925317, 47.829381931932836], [1.8378266244116022, 47.828745268560716], [1.836026747453265, 47.82846760161465], [1.8313678254615962, 47.826828795679596], [1.831034718146306, 47.826782016928185], [1.8296873730907781, 47.827990995364736], [1.828409891064346, 47.82892927002477], [1.827937370249786, 47.82937646080075], [1.8251144491328972, 47.8312528174452], [1.8248447171618172, 47.83161226883891], [1.824169077477412, 47.83232851373291], [1.823359198768814, 47.833314117578595], [1.822618581962717, 47.83394042400634], [1.821736723456677, 47.83524100241915], [1.821197846605052, 47.835733204525546], [1.820124436470791, 47.83626838275441], [1.818517172050691, 47.836620862126814], [1.81657647637696, 47.837106817600585], [1.81422793289982, 47.838130833207536], [1.813492051429729, 47.838260457553545], [1.8110166927667621, 47.83879028854352], [1.8106130548950672, 47.83905842979648], [1.810134022734543, 47.84013507848828], [1.809595429308227, 47.84058292315476], [1.808655409114801, 47.84107325815764], [1.807778226164842, 47.842013115400654], [1.807576382856111, 47.842147179952626], [1.807442144822455, 47.842102264696386], [1.8071161576273551, 47.841336245283195], [1.806917918164351, 47.8411107244816], [1.805912963815677, 47.84151006779963], [1.804971535897256, 47.84213534620484], [1.8036218546804101, 47.8434779576854], [1.79657496831144, 47.84349091832614], [1.796008988788664, 47.84330901745571], [1.795340624801283, 47.84326058042227], [1.794938256008794, 47.84339369814294], [1.794536811359153, 47.84343614246241], [1.794272343101904, 47.843255625333434], [1.7936740778304432, 47.84293858173315], [1.7934759052462552, 47.842712007860996], [1.7937598765332772, 47.841139937437795], [1.793770483352816, 47.84010548829262], [1.793848286584889, 47.83893636285399], [1.7941889698445572, 47.838398027275154], [1.7958746623883561, 47.83683245173936], [1.795944139192509, 47.83647317011003], [1.7938189192917262, 47.83538346908383], [1.793551122546691, 47.83538222636231], [1.79307976710174, 47.83583031084665], [1.7928115082653022, 47.835874399777], [1.790685436597692, 47.83487530888681], [1.788426211136803, 47.83373851713707], [1.787894015633135, 47.833557760518545], [1.785701625071463, 47.832332613209246], [1.7837080127337441, 47.8314246936278], [1.782175979184208, 47.83101248658147], [1.782179748746747, 47.83065290176894], [1.7817925292786772, 47.829346590584144], [1.781602572377219, 47.828491495268], [1.781741826938515, 47.82790689960135], [1.7834336544692522, 47.82575729616446], [1.7835695826631341, 47.82548797611392], [1.782307826370055, 47.82485242343589], [1.782925091677997, 47.82332625448336], [1.7832722584284402, 47.822022395875464], [1.783152776393817, 47.820719417184705], [1.783429771588189, 47.81968621804152], [1.7832326577429072, 47.81937101343657], [1.783170171720751, 47.819055418137005], [1.7835107162315582, 47.818382126532455], [1.78358742092671, 47.817482955357455], [1.7842689354756862, 47.81609205949008], [1.7849461841658791, 47.81510711815492], [1.785721142960347, 47.811197337858125], [1.7861938579785561, 47.81075031316785], [1.788153086141071, 47.808556550547834], [1.78842201492738, 47.80828784705685], [1.7905155319253372, 47.80595763292121], [1.7909463396034981, 47.80303846762756], [1.79232026788511, 47.799267432791495], [1.792394798267584, 47.798413575608684], [1.792296874855529, 47.79499526115751], [1.792380032749247, 47.786900761312864], [1.792247025441785, 47.78690014148545], [1.791581685136713, 47.78662706493868], [1.7907844075318442, 47.78639870821938], [1.782874125479845, 47.78343815358795], [1.781743549645074, 47.78307316728869], [1.781013054960222, 47.782754379575465], [1.7803484061302872, 47.78257192459868], [1.780145778219385, 47.782795584294455], [1.779669949628911, 47.78355788379271], [1.776761596941458, 47.78736678948045], [1.776494041402167, 47.78736550768772], [1.769867258278742, 47.783105716580344], [1.769601186508857, 47.78296840921909], [1.7691382738621941, 47.78265291324734], [1.76861052838461, 47.782110405999454], [1.7679477887454031, 47.78161257877642], [1.767354319851359, 47.78107077336952], [1.764244650513707, 47.778537218743], [1.763782801053683, 47.77812999863766], [1.762261243049495, 47.77690765258806], [1.761666360587018, 47.77636581167048], [1.759748407856109, 47.77491684801755], [1.758291834072186, 47.77392043078193], [1.757096344215854, 47.77337455643214], [1.757300011987419, 47.77306129032031], [1.757833936861372, 47.773018600104685], [1.758169111316557, 47.77283994023727], [1.7585739706637211, 47.77243802226876], [1.758656924743275, 47.77099893379637], [1.7591270039313471, 47.77064164670103], [1.7596692163445131, 47.769835450432396], [1.7596750909191412, 47.76929553885792], [1.756363376537216, 47.767164678266994], [1.7561651371307, 47.766984397588715], [1.7558992159814562, 47.766983074362635], [1.755628318121651, 47.76729600220871], [1.755295151267791, 47.767294341582044], [1.752773129334588, 47.76620289241852], [1.752041551041533, 47.766018899586214], [1.74937272020466, 47.766050827209824], [1.7483727064260841, 47.765956143759155], [1.747708884427348, 47.76572815625708], [1.746448482585756, 47.765136505494816], [1.7451850637318351, 47.76468083530481], [1.7451303897745052, 47.76369134929375], [1.745601002956974, 47.76328877955221], [1.746335032809534, 47.76324715713202], [1.746690722632724, 47.76136018747343], [1.7467052260374212, 47.760056767888436], [1.743975490458812, 47.75954831767624], [1.744110447660002, 47.75936867784293], [1.744645266084802, 47.759371399453336], [1.745713866210822, 47.75919649216709], [1.747053350315405, 47.758709697575696], [1.749534062480603, 47.757417690841464], [1.7496027889463792, 47.75728305065763], [1.7484122899938992, 47.75646713276288], [1.7482146223173292, 47.75624150276398], [1.747220795246384, 47.75560688833894], [1.746825471845606, 47.75515562286285], [1.7467642739295282, 47.754750357429735], [1.750019492438295, 47.74973002717514], [1.7506980594126462, 47.74874422595016], [1.751037566657422, 47.74816167869053], [1.7509066433985851, 47.74798069545022], [1.7504416422312432, 47.74775372140425], [1.750329616551943, 47.745864369758074], [1.749946785316983, 47.74428793994365], [1.749422103091327, 47.74352071476593], [1.748761048525707, 47.74306811377894], [1.7486958370627872, 47.74288745665374], [1.748899934758537, 47.74252886549084], [1.7497088112276482, 47.741633370296], [1.751525191727345, 47.740247291243136], [1.7521274735150372, 47.74007204677842], [1.7526615646502401, 47.73998404335315], [1.752726751298586, 47.740029711562215], [1.753126457311149, 47.74007705352167], [1.753394767736797, 47.73998771731747], [1.753926377879392, 47.74012639250005], [1.7622229033110912, 47.74349485471087], [1.762622651373964, 47.74354215902001], [1.7634347855206882, 47.74246626329603], [1.76390603967874, 47.7419739701131], [1.765798864975596, 47.73955452209775], [1.766137251487766, 47.739196555509814], [1.7716126102202931, 47.73211835985352], [1.77194938175407, 47.73176036929136], [1.774649735418966, 47.72844510433847], [1.775597580837026, 47.72705548561586], [1.775603289509641, 47.72651556021601], [1.775406666081325, 47.72633531955884], [1.773547694217613, 47.72565141071152], [1.7712925109396922, 47.724605927930895], [1.770828096860183, 47.724334727889115], [1.770961433858941, 47.72429003621835], [1.772101684567827, 47.723621654446916], [1.7737762755709632, 47.722819829827415], [1.7747149963718942, 47.72228440633022], [1.775518951128792, 47.721928654635214], [1.779947932934242, 47.71911618271066], [1.780215017831726, 47.71898349936146], [1.7802831564782742, 47.71889314875576], [1.780484115898292, 47.71880445806514], [1.7814902350953372, 47.718090008311506], [1.782175807615165, 47.716339454179916], [1.782176743610282, 47.71624981277108], [1.781910030083167, 47.71620320171115], [1.779793216501575, 47.71479890606062], [1.777469769567234, 47.71388819753403], [1.774754118469453, 47.71239128786422], [1.7736927625497731, 47.71198119375071], [1.770767182257472, 47.71129104556496], [1.756880660653606, 47.70771613073864], [1.756082693207448, 47.70753285807628], [1.751367269857091, 47.70625004803948], [1.747048496970839, 47.70514834747253], [1.7445882084780941, 47.70468658679094], [1.742994508767278, 47.70427350646519], [1.7398814044217952, 47.702684092073056], [1.7376879098234561, 47.70213287207841], [1.736359935967193, 47.701856055589154], [1.73031350546886, 47.700385180515134], [1.729385519752169, 47.69997640424717], [1.729187118134948, 47.69984038212021], [1.72892205238538, 47.699793660571544], [1.7283518677278842, 47.69964250061555], [1.725887773806882, 47.80272152169742], [1.7269565209103481, 47.802454844067874], [1.727839888290545, 47.80290871241111], [1.729771879159236, 47.80407900778548], [1.73065187085578, 47.804831654170954], [1.731583774665818, 47.80599672485158], [1.732710214283839, 47.807005139501975], [1.734342346473042, 47.80820472124425], [1.736320233177893, 47.80953897553243], [1.739098397610713, 47.81085771861583], [1.740908546403248, 47.8116212244091], [1.742790355428958, 47.812000726122264], [1.744653029248709, 47.81300040329089], [1.747444165968894, 47.81428809609184], [1.7488735842830332, 47.81491869013727], [1.751189651394094, 47.81657690616215], [1.751848340530719, 47.81732827229635], [1.752625447273033, 47.817332163446096], [1.755287956930129, 47.817832829053316], [1.758335518309009, 47.81852184314468], [1.75825441027079, 47.81894390444023], [1.758214222118121, 47.81940223164649], [1.758319198652821, 47.819735568693815], [1.758331088635111, 47.82004783531409], [1.7582575541338552, 47.82061727980738], [1.7584880000477812, 47.82094918090615], [1.758804299827026, 47.82140617914967], [1.758799811943519, 47.821817282547435], [1.7587945061962191, 47.82230360318579], [1.758178757133199, 47.822787925860204], [1.7587214430313671, 47.82395083907319], [1.7588743179529072, 47.82522412950539], [1.759195194814264, 47.826385931844456], [1.7591315345812282, 47.82717180523968], [1.75946060254537, 47.82758456231033], [1.760122090723189, 47.82796185779845], [1.7608421356178092, 47.82830235188193], [1.7613938902675912, 47.82864200928942], [1.762388461920247, 47.82920846326927], [1.762828143024621, 47.8295836288122], [1.7637101362277452, 47.83037517627947], [1.7639806072628912, 47.83097515921328], [1.764419806564193, 47.83153887183167], [1.76474973572595, 47.83187742698399], [1.765300751361139, 47.83229124638093], [1.765299934950317, 47.83236645811333], [1.7651862141130361, 47.83255343591434], [1.7649594845954621, 47.83300157230612], [1.764902388830715, 47.83318676508805], [1.765235549897505, 47.83322754881712], [1.765253248900622, 47.83328945942734], [1.765511717704992, 47.83330309008526], [1.7658424796392902, 47.83356642488242], [1.766389068141641, 47.83439340174898], [1.76699552842145, 47.83491979943107], [1.767437997284448, 47.835184702918184], [1.767936391269143, 47.8353736330237], [1.769321453458773, 47.83579252422967], [1.770260027202423, 47.83632051489447], [1.7712540360754, 47.836962108454216], [1.772139162072926, 47.8373393909041], [1.773024684129648, 47.83768163589048], [1.77440268499597, 47.83877429975169], [1.776945673463387, 47.84013322287609], [1.779710655333734, 47.84164358627328], [1.780536526610311, 47.842284297736484], [1.7819179106935992, 47.84322645242079], [1.782965345833191, 47.844053667359596], [1.784739107065816, 47.844512333351176], [1.785849085127775, 47.8447792940101], [1.786401940664728, 47.84504361367448], [1.787785077718895, 47.84568689279228], [1.788836520735424, 47.846140048192204], [1.7904346929391821, 47.84745817134913], [1.791759750960018, 47.84839994217373], [1.7925897160422042, 47.84881596327802], [1.7935861502886312, 47.849269841384405], [1.7944127102260832, 47.850020704441526], [1.795464657790345, 47.85043876442512], [1.797625279309139, 47.85127202300021], [1.800059989599698, 47.85240633921774], [1.802000294506109, 47.852938668427996], [1.8037756859691871, 47.8534331164846], [1.804884029638232, 47.85373800926693], [1.8062006588116302, 47.854188088369455], [1.80668087539171, 47.854235601387934], [1.807872609092973, 47.85477782607644], [1.808997450077455, 47.85527543037347], [1.809921329276194, 47.855816426453906], [1.819200014258298, 47.85819169113417], [1.8192031722257291, 47.85818243392456], [1.822442489322842, 47.85994218424289], [1.825508563654254, 47.86174847851068], [1.826955404252204, 47.8623895050538], [1.831221882180187, 47.8640700239448], [1.835633308855427, 47.86599416945294], [1.839111341118298, 47.86674162490612], [1.8427326493671812, 47.867733773247], [1.845051111984695, 47.86837928559159], [1.8478065962557402, 47.868635045970144], [1.852600260172635, 47.868557119784555], [1.857940222165203, 47.86851833431872]]]}","47.8059851005,1.81067688822"
