NUMERO_TYPE_NOM_URL_FR_1_URL_FR_2_URL_EN_X_L93_Y_L93_X_WGS84_Y_WGS84
19;panneau;Rue Saint-Sauveur;http://histomalo.wordpress.com/2012/01/13/la-rue-saint-sauveur/;http://mairie-saintmalo.blogspot.fr/2011/08/rue-saint-sauveur.html;http://mairie-saintmalo.blogspot.fr/2011/08/rue-saint-sauveur_19.html;329887.008408;6850368.995966;-2.027444005658913;48.647420360430417
20;panneau;Rue de la Pie qui Boit;http://histomalo.wordpress.com/2012/01/13/la-rue-de-la-pie-qui-boit/;http://mairie-saintmalo.blogspot.fr/2011/08/la-pie-qui-boit.html;http://mairie-saintmalo.blogspot.fr/2011/08/la-pie-qui-boit_18.html;329874.864084;6850438.053392;-2.027668169192041;48.648033311809904
21;pupitre;Porte Saint-Pierre;http://histomalo.wordpress.com/2012/01/03/porte-saint-pierre/;http://mairie-saintmalo.blogspot.fr/2011/08/porte-saint-pierre.html;http://mairie-saintmalo.blogspot.fr/2011/08/porte-saint-pierre_18.html;329799.580617;6850445.235176;-2.028694238983961;48.648054688558538
22;pupitre;Bastion de la Hollande;http://histomalo.wordpress.com/2012/01/03/le-bastion-de-la-hollande/;http://mairie-saintmalo.blogspot.fr/2011/08/bastion-la-hollande.html;http://mairie-saintmalo.blogspot.fr/2011/08/bastion-la-hollande_19.html;329798.845159;6850396.649408;-2.028662229066552;48.647618132357465
23;pupitre;Bastion Saint-Philippe;http://histomalo.wordpress.com/2012/01/03/le-bastion-saint-philippe/;http://mairie-saintmalo.blogspot.fr/2011/08/saint-philippe.html;http://mairie-saintmalo.blogspot.fr/2011/08/saint-philippe_19.html;329845.502993;6850196.945972;-2.02785766523803;48.6458521782804
24;panneau;Porte de Dinan;http://histomalo.wordpress.com/2012/01/13/la-porte-de-dinan/;http://mairie-saintmalo.blogspot.fr/2011/08/porte-de-dinan.html;http://mairie-saintmalo.blogspot.fr/2011/08/porte-de-dinan_23.html;329973.536443;6850223.176778;-2.02614591279955;48.646160910180861
25;panneau;Rue d'Asfeld;http://histomalo.wordpress.com/2012/01/13/la-rue-dasfeld/;http://mairie-saintmalo.blogspot.fr/2011/08/rue-dasfeld.html;http://mairie-saintmalo.blogspot.fr/2011/08/rue-dasfeld_19.html;330119.128245;6850309.699883;-2.024248322576387;48.64702088239931
26;panneau;Rue de la Fosse;http://histomalo.wordpress.com/2012/01/13/la-rue-de-la-fosse/;http://mairie-saintmalo.blogspot.fr/2011/08/rue-de-la-fosse.html;http://mairie-saintmalo.blogspot.fr/2011/08/rue-de-la-fosse_19.html;330053.885715;6850334.97834;-2.025153971184405;48.647210479750164
27;panneau;Rue des Vieux-Remparts;http://histomalo.wordpress.com/2012/01/13/la-rue-des-vieux-remparts/;http://mairie-saintmalo.blogspot.fr/2011/08/rue-vieux-remparts.html;http://mairie-saintmalo.blogspot.fr/2011/08/rue-vieux-remparts_19.html;329981.904166;6850320.591621;-2.026116670026812;48.647040154964266
28;panneau;Hôtel Désilles;http://histomalo.wordpress.com/2012/01/13/lhotel-andre-desilles/;http://mairie-saintmalo.blogspot.fr/2011/08/hotel-andre-desilles.html;http://mairie-saintmalo.blogspot.fr/2011/08/hotel-andre-desilles_19.html;330017.097835;6850394.979468;-2.025704133727296;48.647728042266763
29;panneau;Rue de la Herse;http://histomalo.wordpress.com/2012/01/13/la-rue-de-la-herse/;http://mairie-saintmalo.blogspot.fr/2011/08/rue-de-la-herse.html;http://mairie-saintmalo.blogspot.fr/2011/08/rue-de-la-herse_19.html;330088.644254;6850429.808152;-2.024764961674918;48.648081614706072
30;panneau;Rue des Cordiers;http://histomalo.wordpress.com/2012/01/13/la-rue-des-cordiers/;http://mairie-saintmalo.blogspot.fr/2011/08/rue-des-cordiers.html;http://mairie-saintmalo.blogspot.fr/2011/08/rue-des-cordiers_19.html;330122.635628;6850437.969883;-2.024311523168498;48.648174321713803
31;panneau;Place du Poids du Roi;http://histomalo.wordpress.com/2012/01/13/la-place-du-poids-du-roi/;http://mairie-saintmalo.blogspot.fr/2011/08/poids-du-roi.html;http://mairie-saintmalo.blogspot.fr/2011/08/poids-du-roi_23.html;330159.337884;6850514.464232;-2.023880335064459;48.648881974169981
32;panneau;Rue Boursaint;http://histomalo.wordpress.com/2012/01/13/la-rue-boursaint/;http://mairie-saintmalo.blogspot.fr/2011/08/rue-boursaint.html;http://mairie-saintmalo.blogspot.fr/2011/08/rue-boursaint_23.html;330078.556727;6850487.120102;-2.02495109323355;48.64859031258878
33;panneau;Rue des Grands-Degrés;http://histomalo.wordpress.com/2012/01/13/la-rue-des-grands-degres/;http://mairie-saintmalo.blogspot.fr/2011/08/grands-degres.html;http://mairie-saintmalo.blogspot.fr/2011/08/grands-degres_19.html;330034.840025;6850469.278797;-2.025527927749856;48.648405149660654
34;panneau;Place du Pilori;http://histomalo.wordpress.com/2012/01/13/la-place-du-pilori/;http://mairie-saintmalo.blogspot.fr/2011/08/place-du-pilori.html;http://mairie-saintmalo.blogspot.fr/2011/08/place-du-pilori_23.html;330027.766882;6850513.587545;-2.025662004276146;48.648798845974717
35;panneau;Rue Porcon de la Barbinais;http://histomalo.wordpress.com/2012/01/13/la-rue-porcon-de-la-barbinais/;http://mairie-saintmalo.blogspot.fr/2011/08/porcon-la-barbinais.html;http://mairie-saintmalo.blogspot.fr/2011/08/porcon-la-barbinais_23.html;330068.584146;6850574.517208;-2.025161644191412;48.649369138695825
36;panneau;Place de la Poissonnerie;http://histomalo.wordpress.com/2012/01/13/la-place-de-la-poissonnerie/;http://mairie-saintmalo.blogspot.fr/2011/08/la-poissonnerie.html;http://mairie-saintmalo.blogspot.fr/2011/08/la-poissonnerie_23.html;330129.110752;6850619.488975;-2.024380485236006;48.649807454264241
37;panneau;Place de la Croix du Fief;http://histomalo.wordpress.com/2012/01/13/la-place-de-la-croix-du-fief/;http://mairie-saintmalo.blogspot.fr/2011/08/la-croix-du-fief.html;http://mairie-saintmalo.blogspot.fr/2011/08/la-croix-du-fief_23.html;330092.794363;6850648.828508;-2.024897809975125;48.650050051641401
38;panneau;Rue du Collège;http://histomalo.wordpress.com/2012/01/13/la-rue-du-college/;http://mairie-saintmalo.blogspot.fr/2011/08/rue-du-college.html;http://mairie-saintmalo.blogspot.fr/2011/08/rue-du-college_17.html;330055.899984;6850666.219935;-2.025412654179478;48.650185062600634
39;panneau;Rue du Pélicot;http://histomalo.wordpress.com/2012/01/13/la-rue-du-pelicot/;http://mairie-saintmalo.blogspot.fr/2011/08/rue-du-pelicot.html;http://mairie-saintmalo.blogspot.fr/2011/08/rue-du-pelicot_17.html;330077.415442;6850709.207488;-2.025158283924773;48.650583253129717
40;panneau;Rue Mahé de la Bourdonnais;http://histomalo.wordpress.com/2012/01/13/la-rue-mahe-de-la-bourdonnais/;http://mairie-saintmalo.blogspot.fr/2011/08/rue-mahe-de-la-bourdonnais.html;http://mairie-saintmalo.blogspot.fr/2011/08/rue-mahe-de-la-bourdonnais_18.html;330044.194942;6850738.62113;-2.025633741565453;48.650828283379276
41;panneau;Cour La Houssaye;http://histomalo.wordpress.com/2012/01/13/la-cour-la-houssaye/;http://mairie-saintmalo.blogspot.fr/2011/08/cour-la-houssaye.html;http://mairie-saintmalo.blogspot.fr/2011/08/la-houssaye.html;330072.074049;6850759.685922;-2.025274228547569;48.65103332264141
42;panneau;Rue Chateaubriand;http://histomalo.wordpress.com/2012/01/13/la-rue-chateaubriand/;http://mairie-saintmalo.blogspot.fr/2011/08/la-rue-chateaubriand.html;http://mairie-saintmalo.blogspot.fr/2011/08/rue-chateaubriand.html;330160.371412;6850769.409291;-2.024086383637111;48.65117111052745
