"COMMUNE_NOM_""COLL_INSEE""_""ID_OSM""_""NATURE""_DATE_MAJ_""Y_LAT""_""X_LONG""_""PHOTO_URL""_""OPERATOR"""
"Saint-Paul-lès-Dax;""40279"";""5284081676"";""Boîte à livres"";2018-11-03;""43.7228459"";""-1.0518122"";""https://www.mapillary.com/map/im/csjUWMK3jWqsWPqGB9f66Q"";""Mairie de Saint-Paul-lès-Dax"""
"Saint-Paul-lès-Dax;""40279"";""5295855225"";""Boîte à livres"";2018-11-01;""43.7281288"";""-1.0647855"";""https://www.mapillary.com/map/im/do7SvWwmyHL6XGfaKNo8Dw"";""Mairie de Saint-Paul-lès-Dax"""
"Saint-Paul-lès-Dax;""40279"";""6027526439"";""Boîte à livres"";2019-11-02;""43.7250062"";""-1.0552296"";""https://www.mapillary.com/map/im/DdcPDlmBgEtZkVifhhgXFw"";""Mairie de Saint-Paul-lès-Dax"""
