"reg_""Semaine""_""cl_age90""_""NewAdmHospit"""
"01;""2021-S29"";""09"";3"
"01;""2021-S30"";""09"";2"
"01;""2021-S31"";""09"";7"
"01;""2021-S32"";""09"";7"
"01;""2021-S33"";""09"";3"
"01;""2021-S34"";""09"";4"
"01;""2021-S35"";""09"";5"
"01;""2020-S09"";""19"";0"
"01;""2020-S10"";""19"";0"
"01;""2020-S11"";""19"";0"
"01;""2020-S12"";""19"";0"
"01;""2020-S13"";""19"";0"
"01;""2020-S14"";""19"";0"
"01;""2020-S15"";""19"";1"
"01;""2020-S16"";""19"";0"
"01;""2020-S17"";""19"";0"
"01;""2020-S18"";""19"";0"
"01;""2020-S19"";""19"";0"
"01;""2020-S20"";""19"";0"
"01;""2020-S21"";""19"";0"
"01;""2020-S22"";""19"";0"
"01;""2020-S23"";""19"";0"
"01;""2020-S24"";""19"";0"
"01;""2020-S25"";""19"";0"
"01;""2020-S26"";""19"";0"
"01;""2020-S27"";""19"";0"
"01;""2020-S28"";""19"";0"
"01;""2020-S29"";""19"";0"
"01;""2020-S30"";""19"";0"
"01;""2020-S31"";""19"";0"
"01;""2020-S32"";""19"";0"
"01;""2020-S33"";""19"";0"
"01;""2020-S34"";""19"";0"
"01;""2020-S35"";""19"";0"
"01;""2020-S36"";""19"";0"
"01;""2020-S37"";""19"";0"
"01;""2020-S38"";""19"";0"
"01;""2020-S39"";""19"";1"
"01;""2020-S40"";""19"";0"
"01;""2020-S41"";""19"";2"
"01;""2020-S42"";""19"";1"
"01;""2020-S43"";""19"";0"
"01;""2020-S44"";""19"";2"
"01;""2020-S45"";""19"";1"
"01;""2020-S46"";""19"";0"
"01;""2020-S47"";""19"";0"
"01;""2020-S48"";""19"";0"
"01;""2020-S49"";""19"";0"
"01;""2020-S50"";""19"";0"
"01;""2020-S51"";""19"";0"
"01;""2020-S52"";""19"";0"
"01;""2020-S53"";""19"";0"
"01;""2021-S01"";""19"";0"
"01;""2021-S02"";""19"";0"
"01;""2021-S03"";""19"";0"
"01;""2021-S04"";""19"";0"
"01;""2021-S05"";""19"";0"
"01;""2021-S06"";""19"";0"
"01;""2021-S07"";""19"";0"
"01;""2021-S08"";""19"";0"
"01;""2021-S09"";""19"";0"
"01;""2021-S10"";""19"";0"
"01;""2021-S11"";""19"";1"
"01;""2021-S12"";""19"";0"
"01;""2021-S13"";""19"";1"
"01;""2021-S14"";""19"";0"
"01;""2021-S15"";""19"";0"
"01;""2021-S16"";""19"";1"
"01;""2021-S17"";""19"";0"
"01;""2021-S18"";""19"";0"
"01;""2021-S19"";""19"";0"
"01;""2021-S20"";""19"";1"
"01;""2021-S21"";""19"";0"
"01;""2021-S22"";""19"";0"
"01;""2021-S23"";""19"";0"
"01;""2021-S24"";""19"";0"
"01;""2021-S25"";""19"";0"
"01;""2021-S26"";""19"";0"
"01;""2021-S27"";""19"";0"
"01;""2021-S28"";""19"";0"
"01;""2021-S29"";""19"";1"
"01;""2021-S30"";""19"";2"
"01;""2021-S31"";""19"";10"
