type_d_axe_axe_latitude_wgs84_longitude_wgs84_operateur_technologie_chargement_10s_coordonnees_commune_nom_dep_nom_reg_nom_epci
1.84058;Chevilly;LOIRET;CENTRE-VAL DE LOIRE;CC de la Beauce Loirétaine
1.5432;Lestiou;LOIR-ET-CHER;CENTRE-VAL DE LOIRE;CC Beauce Val de Loire
1.90637;Fleury-les-Aubrais;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.84822;Gidy;LOIRET;CENTRE-VAL DE LOIRE;CC de la Beauce Loirétaine
1.90437;Ruan;LOIRET;CENTRE-VAL DE LOIRE;CC de la Beauce Loirétaine
1.65166;Messas;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.8441;Sougy;LOIRET;CENTRE-VAL DE LOIRE;CC de la Beauce Loirétaine
1.90483;Fleury-les-Aubrais;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.88289;Artenay;LOIRET;CENTRE-VAL DE LOIRE;CC de la Beauce Loirétaine
1.85572;Santilly;EURE-ET-LOIR;CENTRE-VAL DE LOIRE;CC Coeur de Beauce
1.59994;Tavers;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.63226;Messas;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.94267;La Ferté-Saint-Aubin;LOIRET;CENTRE-VAL DE LOIRE;CC des Portes de Sologne
1.72168;Meung-sur-Loire;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.73573;Saint-Ay;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.93787;Saint-Cyr-en-Val;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.81617;La Chapelle-Saint-Mesmin;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.88078;Artenay;LOIRET;CENTRE-VAL DE LOIRE;CC de la Beauce Loirétaine
1.90606;Ruan;LOIRET;CENTRE-VAL DE LOIRE;CC de la Beauce Loirétaine
1.88696;Cercottes;LOIRET;CENTRE-VAL DE LOIRE;CC de la Beauce Loirétaine
1.88667;Cercottes;LOIRET;CENTRE-VAL DE LOIRE;CC de la Beauce Loirétaine
1.7183;Meung-sur-Loire;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.90504;Fleury-les-Aubrais;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.74532;Saint-Ay;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.56576;Tavers;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.88132;Saint-Jean-de-la-Ruelle;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.6007;Villorceau;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.88985;Saran;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.75311;Saint-Ay;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.76467;Chaingy;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.851;Gidy;LOIRET;CENTRE-VAL DE LOIRE;CC de la Beauce Loirétaine
1.84604;Gidy;LOIRET;CENTRE-VAL DE LOIRE;CC de la Beauce Loirétaine
1.88887;Artenay;LOIRET;CENTRE-VAL DE LOIRE;CC de la Beauce Loirétaine
1.8405;Chevilly;LOIRET;CENTRE-VAL DE LOIRE;CC de la Beauce Loirétaine
1.84047;Chevilly;LOIRET;CENTRE-VAL DE LOIRE;CC de la Beauce Loirétaine
1.74878;Chaingy;LOIRET;CENTRE-VAL DE LOIRE;CC des Terres du Val de Loire
1.94869;Saint-Cyr-en-Val;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.91428;Orléans;LOIRET;CENTRE-VAL DE LOIRE;Orléans Métropole
1.91869;Tivernon;LOIRET;CENTRE-VAL DE LOIRE;CC de la Plaine du Nord Loiret
