cle_interop_numero_suffixe_voie_nom_commune_nom_position_source_date_der_maj_uid_adresse_x_y_long_lat_lieudit_complement_nom_commune_insee_commune_deleguee_insee_commune_deleguee_nom_cad_parcelles
05032_x008_00083;83;;Montee du Moulin;CHAMPOLEON;entrée;commune;2020-02-25;;957065.077935172;6409564.72504952;6.24798108895513;44.7376236608985;Les Beaumes;05032;;;0500320000D0356
05032_x008_00094;94;;Montee du Moulin;CHAMPOLEON;entrée;commune;2020-02-25;;957077.52;6409582.34;6.24814726543666;44.7377775076698;Les Beaumes;05032;;;0500320000D0185
05032_x008_00114;114;;Montee du Moulin;CHAMPOLEON;entrée;commune;2020-02-25;;957049.660404933;6409598.36329731;6.24780398167202;44.737931957425;Les Beaumes;05032;;;0500320000D0191
05032_x008_00134;134;;Montee du Moulin;CHAMPOLEON;entrée;commune;2020-02-25;;957030.879049915;6409607.47365609;6.24757167964719;44.7380208611485;Les Beaumes;05032;;;0500320000D0370
05032_x008_00154;154;;Montee du Moulin;CHAMPOLEON;entrée;commune;2020-02-25;;957019.385981919;6409606.07206243;6.24742590112832;44.7380125075842;Les Beaumes;05032;;;0500320000D0370
05032_x008_00162;162;;Montee du Moulin;CHAMPOLEON;entrée;commune;2020-02-25;;957006.491320265;6409587.01038868;6.24725326255855;44.7378458134092;Les Beaumes;05032;;;0500320000D0451
05032_x008_00188;188;;Montee du Moulin;CHAMPOLEON;entrée;commune;2020-03-17;;957021.628531772;6409566.54712127;6.24743367697607;44.7376561355162;Les Beaumes;05032;;;0500320000D0456
05032_x018_00236;236;;Route d'Orcieres;CHAMPOLEON;entrée;commune;2020-02-26;;958815.29;6404226.52;6.26728038053615;44.6889552662085;Les Garnauds;05032;;;0500320000G0708
05032_x018_00440;440;;Route d'Orcieres;CHAMPOLEON;entrée;commune;2020-02-26;;959005.985900035;6404124.02883345;6.26963142870559;44.6879623030879;Les Garnauds;05032;;;0500320000G0698
05032_x018_00591;591;;Route d'Orcieres;CHAMPOLEON;entrée;commune;2020-02-26;;959138.780275169;6404165.33029183;6.27132746491049;44.6882843120162;Les Garnauds;05032;;;0500320000G0409
05032_x018_00593;593;;Route d'Orcieres;CHAMPOLEON;entrée;commune;2020-02-26;;959158.39;6404117.52;6.27154974003734;44.687846941189;Les Garnauds;05032;;;0500320000G0395
05032_x018_00649;649;;Route d'Orcieres;CHAMPOLEON;entrée;commune;2020-03-18;;959198.71;6404087.71;6.27204256231697;44.6875637608409;Les Garnauds;05032;;;0500320000G0394
05032_x018_00652;652;;Route d'Orcieres;CHAMPOLEON;entrée;commune;2020-02-26;;959175.451525206;6404075.87466674;6.27174310367784;44.6874659746992;Les Garnauds;05032;;;0500320000G0609
05032_x018_00676;676;;Route d'Orcieres;CHAMPOLEON;entrée;commune;2020-03-18;;959194.898400226;6404058.65029172;6.27197930881864;44.6873037873275;Les Garnauds;05032;;;0500320000G0611
05032_x018_00684;684;;Route d'Orcieres;CHAMPOLEON;entrée;commune;2020-02-26;;959203.973608568;6404048.83425004;6.27208860787255;44.6872121064285;Les Garnauds;05032;;;0500320000G0683
05032_x018_00734;734;;Route d'Orcieres;CHAMPOLEON;entrée;commune;2020-02-26;;959244.81204611;6404012.16300001;6.27258437129984;44.68686701275;Les Garnauds;05032;;;0500320000G0681
05032_x018_00762;762;;Route d'Orcieres;CHAMPOLEON;entrée;commune;2020-02-26;;959275.607342387;6403998.0633291;6.27296529823167;44.686728697116;Les Garnauds;05032;;;0500320000G0743
05032_x018_00763;763;;Route d'Orcieres;CHAMPOLEON;entrée;commune;2020-02-26;;959322.414337854;6404058.46508339;6.27358708202845;44.6872545532741;Les Garnauds;05032;;;0500320000G0555
05032_x018_00764;764;;Route d'Orcieres;CHAMPOLEON;entrée;commune;2020-02-26;;959267.89;6403992.06;6.27286485062588;44.6866775755629;Les Garnauds;05032;;;0500320000G0744
05032_x018_00765;765;;Route d'Orcieres;CHAMPOLEON;entrée;commune;2020-02-26;;959310.41;6404023.38;6.27341736732488;44.6869434386904;Les Garnauds;05032;;;0500320000G0621
05032_x018_00766;766;;Route d'Orcieres;CHAMPOLEON;entrée;commune;2020-02-26;;959275.09360864;6403973.91747914;6.27294619378731;44.6865116945546;Les Garnauds;05032;;;0500320000G0691
05032_x018_00786;786;;Route d'Orcieres;CHAMPOLEON;entrée;commune;2020-02-26;;959279.075587811;6403988.64154165;6.27300410240724;44.6866426533815;Les Garnauds;05032;;;0500320000G0749
05032_x018_00803;803;;Route d'Orcieres;CHAMPOLEON;entrée;commune;2020-02-26;;959335.749337868;6404013.64466668;6.27373178106066;44.686846413684;Les Garnauds;05032;;;0500320000G0716
05032_x018_00850;850;;Route d'Orcieres;CHAMPOLEON;entrée;commune;2020-02-26;;959284.631837817;6403959.10081246;6.27305871286278;44.6863748588994;Les Garnauds;05032;;;0500320000G0688
05032_x018_00907;907;;Route d'Orcieres;CHAMPOLEON;entrée;commune;2020-02-26;;959374.087462906;6403994.93862499;6.27420540304015;44.6866638444538;Les Garnauds;05032;;;0500320000G0389
05032_x018_00925;925;;Route d'Orcieres;CHAMPOLEON;entrée;commune;2020-02-26;;959408.721421275;6403971.88018747;6.27463003900342;44.686443505611;Les Garnauds;05032;;;0500320000G0524
05032_x018_00933;933;;Route d'Orcieres;CHAMPOLEON;entrée;commune;2020-02-26;;959418.352254618;6403969.75029163;6.27475035947666;44.6864207522721;Les Garnauds;05032;;;0500320000G0380
05032_x018_00941;941;;Route d'Orcieres;CHAMPOLEON;entrée;commune;2020-02-26;;959434.465379635;6403977.71424998;6.27495769645305;44.6864863741762;Les Garnauds;05032;;;0500320000G0380
05032_x018_00973;973;;Route d'Orcieres;CHAMPOLEON;entrée;commune;2020-02-26;;959449.46725465;6403978.45508331;6.27514724240687;44.6864874379129;Les Garnauds;05032;;;0500320000G0381
05032_x018_00975;975;;Route d'Orcieres;CHAMPOLEON;entrée;commune;2020-02-26;;959441.503296308;6403989.93799999;6.27505283371447;44.6865937006666;Les Garnauds;05032;;;0500320000G0382
05032_x009_00882;882;;Route des Beaumes;CHAMPOLEON;entrée;commune;2020-02-25;;957182.79;6408690.65;6.24901253079585;44.7297174513264;Les Gondoins;05032;;;0500320000C0099
05032_x009_00898;898;;Route des Beaumes;CHAMPOLEON;entrée;commune;2020-02-25;;957187.7;6408702.05;6.24908041181706;44.729818179948;Les Gondoins;05032;;;0500320000C0099
05032_x010_00501;501;;Route des Blancs;CHAMPOLEON;entrée;commune;2020-02-25;;958152.106029381;6405022.91432914;6.25933262271479;44.6963656374228;Les Blancs;05032;;;0500320000A0328
05032_x010_00622;622;;Route des Blancs;CHAMPOLEON;entrée;commune;2020-02-25;;958058.413763661;6405094.65940734;6.25818839688713;44.6970457995048;Les Blancs;05032;;;0500320000A0298
05032_x010_00634;634;;Route des Blancs;CHAMPOLEON;entrée;commune;2020-02-25;;958053.482591781;6405110.70307923;6.25813456105509;44.697191946836;Les Blancs;05032;;;0500320000A0300
05032_x011_00397;397;;Route des Borels;CHAMPOLEON;entrée;commune;2020-02-25;;958578.154649602;6404655.85456315;6.26451414438072;44.6929054660667;Les Garnauds;05032;;;0500320000G0547
